institution,credit_code,category,pillar,credit_name,section,field,value,units,value_numeric,value_type
Technological University Dublin,AC-2,AC,Context,Undergraduate Programs,,Notes about the information provided for this credit,See the AC1.1_Sustainability_course_offerings_Revised.xlsx file attached,,,text
Technological University Dublin,AC-2,AC,Context,Undergraduate Programs,,Additional documentation for this credit,AC_1.1_sustainability_course_offerings_revised.xlsx,,,text
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Does the institution offer at least one sustainability-focused degree or major for graduate students?,Yes,,,boolean
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,List and description of the institution’s sustainability-focused degrees and majors for graduate students,"TU Dublin offers undergraduate students the following sustainability-focused programmes: TU236, Sustainable Food Safety Management, Postgraduate Master of Science 1 year Full Time Level 9 Grangegorman TU236P, Sustainable Food Safety Management, Postgraduate Master of Science 2 years Part Time Level 9 Grangegorman TU205, Sustainable Development, Postgraduate Master of Science 1 year Full Time Level 9 Bolton Street, Grangegorman TU218, Sustainable Development, Postgraduate Master of Science 1 year, 2 years Part Time Level 9 Bolton Street, Grangegorman TU338A, Sustainability Leadership, Postgraduate Postgraduate Certificate 1 year Part Time Level 9 Aungier Street TU226, Sustainable Transport and Mobility, Postgraduate Master of Science 2 years Part Time Level 9 Bolton Street TU207, Sustainable Electrical Energy Systems, Postgraduate Master of Engineering 1 year Full Time Level 9 Grangegorman TU217, Sustainable Electrical Energy Systems, Postgraduate Master of Engineering 3 years Part Time Level 9 Grangegorman TU350, Global Sustainability Leadership, Postgraduate Master of Arts 2 years Part Time Level 9 Online TU213A, Civil Engineering (Sustainable Infrastructure), Postgraduate Master of Engineering 1 year Full Time Level 9 Bolton Street TU219A, Civil Engineering (Sustainable Infrastructure), Postgraduate Master of Engineering 2 years, 3 years Part Time Level 9 Bolton Street",,,text_long
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,"Does the institution offer at least one sustainability-focused certificate, concentration, or minor for graduate students?",Yes,,,boolean
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,"List and description of the institution’s sustainability-focused certificates, concentrations, and minors for graduate students","1. Within some TU Dublin degree programmes, students can choose (i) a stream/pathway within a programme consisting of bundled modules and/or (ii) to take optional elective modules for further specialisation. While these may not be formally labelled as 'minors' or 'concentrations,' they allow students to concentrate subjects as part of their overall studies. Examples of sustainability-focused “stream” and “elective modules” for postgraduate students are provided below. The programme TU227 on “ Urban Regeneration & Development ” (Ref1) is a 2-Years part-time programme awarding the Master of Science. In addition to core modules, the following sustainability-focused elective modules are available for students to choose from: Economy and Sustainable Development; Society and Sustainable Development; Introduction to Sustainable Transport and Mobility. The programme TU227 on “ Energy Management ” (Ref2) is a 1-Year full-time programme awarding the Master of Science. Students can choose sustainability-focused elective modules such as Wind Energy for Electricity Supply, Sustainable Building Design, Renewable Energy Technologies, and Biomass Technology/Bio fuels for Transport. The programme TU307A on “ Advertising and Creativity ” (Ref3) is a 1-Year full-time programme awarding the Master of Science. Students can choose sustainability-focused elective modules such as Sustainability Leadership. URL References: Ref 1: https://www.tudublin.ie/study/postgraduate/courses/urban-regeneration-and-development/ Ref 2: https://www.tudublin.ie/study/postgraduate/courses/energy-management/ Ref 3: https://www.tudublin.ie/study/postgraduate/courses/advertising-and-creativity/",,,text_long
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Does the institution offer at least one graduate qualification focused on a subject other than sustainability that has a sustainability-focused learning requirement?,Yes,,,boolean
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,List and description of the institution’s graduate qualifications focused on subjects other than sustainability that have sustainability-focused learning requirements,"Within TU Dublin degree programmes, some programmes focused on subjects other than sustainability require students to take mandatory modules that are sustainability-focused. Example programmes are provided below. The programme TU317 on “ Fashion Buying & Management” (Ref 1) is a 1.5 years full-time programme awarding the Master of Science. The programme requires students to complete a sustainability-focused mandatory module: Fashion Sustainability & Social Responsibility. The programme TU378 on “Logistics and Supply Chain Management” (Ref 2) is a 1 year full-time programme awarding the Master of Science. The programme requires students to complete a sustainability-focused mandatory module: Sustainable Supply Chains. The programme TU223 on “Quantity Surveying” is a 2 years part-time programme awarding Master of Science. The programme requires students to complete sustainability-focused mandatory modules including: Construction and Sustainable Technologies – Residential, Construction and Sustainable Technologies – Non-residential, and Sustainable Construction & life cycle analysis (LCA). URL References: Ref 1: https://www.tudublin.ie/study/postgraduate/courses/fashion-buying-and-management/ Ref 2: https://www.tudublin.ie/study/postgraduate/courses/logistics-supply-chain-management/ Ref 3: https://www.tudublin.ie/study/postgraduate/courses/quantity-surveying/",,,text_long
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Points earned for indicator AC 3.1,4,,4.0,number
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Performance year for graduate qualifications,2023,,2023.0,year
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Total number of graduate qualifications awarded,200,,200.0,number
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Number of graduate qualifications awarded that are sustainability-focused,108,,108.0,number
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Number of graduate qualifications awarded that are focused on subjects other than sustainability but have sustainability-focused learning requirements,35,,35.0,number
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Total number of graduate qualifications awarded that have sustainability-focused learning requirements,143,,143.0,number
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Percentage of graduate qualifications awarded that have sustainability-focused learning requirements,71.50,,71.5,number
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Points earned for indicator AC 3.2,4,,4.0,number
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,AC-3,AC,Context,Graduate Programs,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,AC-4,AC,Context,Applied Learning,,Does the institution make available solutions-focused applied learning or living laboratory experiences for students that address sustainability challenges?,Yes,,,boolean
Technological University Dublin,AC-4,AC,Context,Applied Learning,,List or sample of currently active/available applied learning or living laboratory experiences for students that address sustainability challenges,"""The emphasis of the TU Dublin student experience is on practice, with a range of opportunities in the curriculum applying theory to real-world challenges through problem-based learning, active citizenship, work-placement opportunities, project work, active learning, community-based learning, research and engagement with contemporary practitioners."" (Ref1) Active living labs are described here: Ref2 URL References: Ref1: https://www.tudublin.ie/study/international-students/why-study-at-tu-dublin/ Ref2: https://www.tudublin.ie/explore/about-the-university/sustainability/societal-engagement/living-labs/",,,text_long
Technological University Dublin,AC-4,AC,Context,Applied Learning,,Are three or more institutional departments or units currently supporting solutions-focused applied learning or living laboratory experiences for students?,Yes,,,boolean
Technological University Dublin,AC-4,AC,Context,Applied Learning,,Are there processes or tools in place to assess the success of the applied learning projects?,Yes,,,boolean
Technological University Dublin,AC-4,AC,Context,Applied Learning,,Description of the processes or tools used to assess the success of the applied learning projects,"The processes or tools used to assess the success of applied learning projects, also defined as “modules” within a programme, are specific to each programme. Example of programmes with sustainability-focused applied learning projects and assessment methods are provided below: - the TU835 programme on “Planning & Environment” (Ref1) with Environmental Licensing Project and Environmental Assessment Project in Year 4. Students conducting Environmental Licensing Project are assessed against the following learning outcomes: o 'MLO1: Critically review waste streams', o 'MLO2: Evaluate auditing methods', o 'MLO3: Be familiar with regulatory processes and emission limits', o 'MLO4: Prepare the outline of an Integrated Pollution Control License', o 'MLO5: Apply a range of environmental management techniques in a pollution control licensing context’ Students conducting Environmental Assessment Project are assessed against the following learning outcomes: o 'MLO1: Write Screening and Scoping reports', o 'MLO2: Prepare a table of contents and a work programme for an EIAR', o 'MLO3: Edit specialist reports', o 'MLO4: Systematically review and critically analyse an EIAR or an ER', o 'MLO5: Prepare Non-technical summaries' - The TU996 programme on Social Care (Ref2) with a Professional Practice Placement on Year 3 (Ref3) assessed against the following learning outcomes: o 'MLO1: Show themselves as professional, autonomous and accountable social care workers. o 'MLO2: Show themselves as competent social care workers capable of communicating in a professional manner and evidence their ability to work collaboratively in a team. o 'MLO3: Demonstrate knowledge of the principles of safe practice and quality standards in social care practice and service delivery. o 'MLO4: Illustrate how they take responsibility for their own professional development and performance management. o 'MLO5: Demonstrate knowledge of key theories, concepts and skills relevant to the practice of the social care worker. The student’s ability to meet the proficiencies related to all domains (1. Professional Autonomy and Accountability, 2. Communication, Collaborative Practice and Team Work, 3. Safety and Quality, 4. Professional Development, and 5. Professional Knowledge Skills) are assessed by the placement education team. - The TU174 programme on BIM (Digital Construction) includes a Work-Based Learning module in Semester 2 (Ref5) with students assessed on the following learning outcomes: o 'MLO1: Analyse the context in which a work based learning is being undertaken including their own role as worker in that context', o 'MLO2: Identify appropriate inquiry methodologies and approaches to data in relation to the specific contexts of the workplace/practice with the guidance of a supervisor', o 'MLO3: Appraise applied research and professional literature, organizational and national policy, professional standards and directives relevant to the work-based learning context', o 'MLO4: Apply appropriate academic theories and national, EU and international policies, directives, and standards to the workplace', o 'MLO5: Implement a work-based project / task set appropriate to level 8 study', o 'MLO6: Appraise the application of specialisation skills in a workplace context', o 'MLO7: Communicate appropriately in both the work-based and the academic environments using verbal and written means', o 'MLO8: Evaluate and disseminate findings of, and understandings gained from, the work-based learning experience via peer-to-peer presentations', o 'MLO9: Apply time and project management skills appropriate to industry', o 'MLO10: Demonstrate work-based readiness in terms of communication and presentation skills, report writing skills and interpersonal skills.' URL References: Ref1: https://www.tudublin.ie/study/undergraduate/courses/planning-and-environmental-management-tu835/ Ref2: https://www.tudublin.ie/study/undergraduate/courses/social-care-tu996 Ref3: https://www.tudublin.ie/study/modules/soc-3006-professional-practice-placement-3/ Ref4: https://www.tudublin.ie/study/part-time/courses/bim-digital-construction-tu174/ Ref5: https://www.tudublin.ie/study/modules/wkpl-1004-work-based-learning-at-bsc-level/",,,text_long
